0.2677266	0.236035	-0.1985976	-0.7252232	0.8065365	2.232542	0.895359	0.3537788	0.1097286	-0.3502274	-0.7746961	-0.8308006	0.1448673	-0.1666863	-0.7266558	1.525201	-0.06553355	0.2021743	2.416366	-0.1100627
-0.7459134	-0.3365444	-0.0001089387	-0.1056504	-0.856899	-2.514025	-1.460168	-0.6771422	0.05652935	-0.2596716	-0.6777705	-1.050748	-0.1550988	-0.3759476	-0.07464215	-2.418826	0.1961075	-0.9167049	1.276638	0.1851915
-0.3484893	-0.02056396	-0.03861657	-0.4105226	0.06189555	0.260099	1.070257	0.005304326	-0.3031689	-0.2740888	-0.2115674	-0.6832818	0.263197	0.3747424	-0.2912452	0.9407576	-0.2211974	-0.5818457	-1.007683	0.1023219
-0.322613	-0.5827512	0.05071658	0.04046222	0.05558335	0.3981163	0.08554489	0.2720011	-0.1366528	-0.2872299	-0.7678409	-0.5646602	-1.795882	-0.9394646	-0.07314153	0.1782478	-0.2000981	-0.7374158	0.8540788	0.1865843
0.5218577	0.8064675	-0.06584167	0.5802962	0.1179676	-0.08975982	0.175262	0.01519796	0.3801144	-0.09244046	-0.4844768	-0.1214669	1.016982	0.5576587	0.100383	-0.4532429	0.3757115	-0.04148727	0.5806308	0.4092675
0.1831033	-0.7343607	0.1979342	0.8812632	-0.591412	-1.690087	-0.4081503	0.2951272	0.2663081	-0.0002627631	-0.2025904	-0.2564316	0.5961951	-0.4008665	0.4027642	-1.470915	0.1922691	0.8568442	0.268838	0.4318159
0.4747517	0.1407351	0.6509955	0.3582911	-0.381762	-0.8938546	-0.01327051	-0.213885	0.56456	0.2419689	-1.043964	-0.01747457	-0.4199	0.4828429	-0.3839821	-0.6711514	-0.9712593	1.916462	-0.5956869	0.7449864
-0.2893688	0.7915165	0.4851019	0.681361	0.04924383	0.2714598	-0.3468134	-0.2199469	0.2456831	0.3126895	-0.5685427	-0.05533836	0.5635441	1.03057	-0.775736	0.06877478	0.2020644	0.4321888	-1.349073	0.6903973
0.3475677	-0.779472	0.6037834	1.010114	-0.01076743	-0.5158525	-0.1024451	0.1446698	0.6431414	0.5330927	-1.034747	-0.0003190831	-0.5985698	-1.38756	0.191159	-0.8034773	-0.0431611	0.9118593	-0.2513043	0.5532434
-0.6005817	0.3342176	0.5676184	0.8949067	-0.02401127	-0.06476565	0.2342648	-0.9596693	0.2426685	0.5638059	-0.4648061	-0.482302	0.8570435	0.1271847	-0.467804	-0.1590969	0.4001477	-0.7230959	-0.2406405	0.459366
-0.6896007	0.1771318	0.1706453	0.2019187	-0.2733431	-0.5014973	1.249386	-0.06465476	-0.2844738	0.3821194	0.5712091	-0.6083619	-0.4523953	0.1934566	-0.07039647	-0.002067763	1.225267	-1.690801	-2.061216	-0.160405
-0.02478546	-0.7150454	-0.2256701	0.1880626	0.3531439	1.13688	1.253026	-0.006990135	0.07892539	0.3014479	0.00324959	-0.172324	-0.3268188	-0.3930291	0.4562604	0.02753138	0.9652584	-0.5958972	1.07343	-0.05937527
-0.1088697	0.08755649	-0.0904899	0.00406235	-0.2904286	-1.111374	-1.209711	-0.2654722	0.01605335	0.2401094	-0.2804194	-0.1653008	0.4980313	-0.009576679	-0.1631866	-0.9265426	0.4588281	-0.8460847	0.6366668	-0.03139371
-0.1269668	0.7716138	-0.3475944	-0.6439507	-0.02990908	-0.2383478	0.3998145	0.009835482	-0.04759767	0.06260769	-0.08968918	-0.02626416	0.312455	0.6059198	-0.2069064	-0.003842813	0.813307	0.007060616	0.8953199	-0.09854207
0.8483099	-0.07724498	-0.1280535	1.383884	0.01097204	0.4981984	-0.03622344	0.2941757	0.6505776	0.1640863	-0.08938529	0.08321809	-0.1012354	0.04809451	0.6302019	0.8986264	0.4594234	1.51873	0.5225088	0.338051
0.001164313	-0.6561554	0.04199479	0.5832318	-0.5768291	-1.737009	-0.392013	-0.3249184	0.2828779	0.2084767	-0.6620451	0.1005374	-0.5313601	-0.7340509	0.490423	-1.307007	-0.3284767	0.07907081	-0.1061586	0.2658713
0.3561424	0.661186	-0.0416901	-1.792995	0.03830042	-0.2495328	0.3054776	-0.06940063	0.3121234	0.1664151	0.2021972	-0.1683847	0.5446303	0.8040725	-0.4801132	-0.4381747	1.197351	-0.8666532	0.2706503	0.2115964
-0.08108387	-0.601987	-0.01981982	0.4420591	0.4401151	1.312409	0.07100089	0.2925309	0.6194759	0.26854	-0.2784161	-0.1165328	-0.8152935	-0.6623488	0.795932	1.388457	0.9220586	0.3894518	1.964648	0.2409524
0.7259002	-0.8759885	0.2138693	-0.2366397	-0.4233936	-0.7658101	-0.08506257	-0.5740631	0.4139673	0.2758287	-0.6625379	0.02323539	-1.214007	-0.8525533	0.2607128	-0.6816932	0.5941458	0.2223913	0.6432733	0.4217537
