0.2484127	0.2175856	-0.2265085	-0.7308059	0.7881202	2.263057	0.877898	0.3305119	0.0960276	-0.3747275	-0.7333781	-0.9411756	0.1293861	-0.1794925	-0.7561932	1.539228	-0.04403116	0.1718981	2.481285	-0.1635161	2.097834	2.1267	-0.1261117	-0.2938634	-1.55228	0.4301857	0.2068483	-0.7179645	-0.2354257	0.05522908	-0.5124936	0.3052191	0.2751858	0.04874237	0.4520285	0.1493371	0.4075482	0.410516	0.2208184	0.4965701
-0.7291908	-0.3266924	-0.02324413	-0.1211555	-0.8330624	-2.558729	-1.449432	-0.6734146	0.05538145	-0.2817821	-0.6508732	-1.134678	-0.1456441	-0.3700789	-0.1118842	-2.413128	0.2000342	-0.9262592	1.352223	0.1433987	1.795839	0.342434	0.176014	-0.1472769	-1.019004	0.2618809	-1.443078	-0.617799	-0.332329	0.2120421	-1.432888	0.5272132	0.5854079	0.5818467	0.02301029	0.6222157	0.313676	-0.8460551	-0.0619158	0.4257074
-0.3462243	-0.01830723	-0.05700675	-0.4169168	0.0628416	0.2796994	1.051731	-0.005579048	-0.2947649	-0.2913856	-0.2028883	-0.748921	0.2650614	0.364551	-0.3246978	0.9641935	-0.2145044	-0.6052824	-1.027419	0.0742794	1.531826	-1.554032	-0.4200753	-0.1958964	-1.032941	-0.01896668	-1.112243	-0.3975292	-0.09969096	0.3294207	-0.6192699	0.8979082	-0.280278	0.1209585	-0.267856	-0.3307662	0.3523767	0.04265821	0.5841401	0.1077757
-0.3207032	-0.5694095	0.03174843	0.02928575	0.05609853	0.4153591	0.08665867	0.2620036	-0.1366864	-0.3018224	-0.7515976	-0.6168579	-1.756032	-0.9189005	-0.1068822	0.1898561	-0.195816	-0.7611106	0.877082	0.164323	1.172434	-1.13933	-0.3894828	-0.2094227	-1.081448	-0.1728511	-0.415413	-0.3856993	-0.4254549	-0.02563393	-0.7774152	0.08575705	-0.2052721	0.3320232	0.4119833	-0.2434744	-1.247734	0.102339	-0.0002505892	0.6792073
0.5052932	0.7812145	-0.07623032	0.5598846	0.1130048	-0.09370776	0.1771036	0.02021452	0.3692427	-0.1090584	-0.4837782	-0.1657919	0.9929484	0.535238	0.07120775	-0.4630876	0.3682465	-0.06706533	0.6099545	0.3897029	1.102273	1.606092	0.113171	-0.2345332	-0.9734044	0.8002055	0.4598581	-0.3225996	0.3803115	0.516155	-0.1988838	0.5006678	0.6316156	1.028846	0.02264797	0.3503906	0.5562284	0.5360732	0.3969543	1.009731
0.1765735	-0.7166774	0.1860744	0.8627801	-0.5844213	-1.750334	-0.4081529	0.2863151	0.2643975	-0.01496676	-0.2151826	-0.2942395	0.5906258	-0.3989867	0.3770831	-1.509727	0.1845963	0.8218172	0.293384	0.4204156	1.311402	2.199566	0.4139028	0.1363939	-0.2832939	0.6475765	-0.0231822	-0.5867501	-0.1745337	0.2092515	-1.411401	0.01374011	0.9176229	0.3133956	0.9700674	0.7043007	0.4285931	-0.1023	0.327459	1.744985
0.4623953	0.1333518	0.6312033	0.3526687	-0.3793812	-0.9354746	-0.009662777	-0.2060268	0.5532365	0.2244293	-1.046912	-0.05036371	-0.4169224	0.4674698	-0.3886492	-0.6947104	-0.946384	1.880192	-0.590087	0.7326307	1.50804	-0.3169523	0.6417149	0.4340574	0.1132502	0.9213892	-0.8844374	-0.1083962	0.3850089	0.681821	-0.1454991	1.509822	0.9495744	0.3704892	0.9113899	0.8273588	0.1409628	0.09016222	-0.009673067	-0.1342778
-0.2834965	0.7727852	0.4777358	0.6728255	0.04287262	0.2627119	-0.3407713	-0.214658	0.2465695	0.297715	-0.5903031	-0.0802107	0.5566314	1.007921	-0.7664156	0.05291876	0.193016	0.4350577	-1.335531	0.6890679	1.282728	-0.3916415	0.6953439	0.5591923	0.7489643	-0.5264875	-1.269251	-0.3698776	0.4787135	0.347102	0.9045703	0.9432308	0.9776023	-0.3472203	0.344337	0.7947962	-0.9419667	0.1254826	-0.03361022	0.4418111
0.3365424	-0.7659472	0.598978	1.005513	-0.02165437	-0.5528001	-0.1076251	0.1375995	0.6360149	0.5176393	-1.047114	-0.02030822	-0.5941477	-1.362131	0.179359	-0.8386533	-0.04522071	0.9152041	-0.2496429	0.5615391	1.010704	1.037194	0.6620317	0.8951626	1.443556	0.7022999	0.3059921	-0.1891433	0.1553156	0.2422893	-1.268785	0.2582123	0.7034433	1.009875	0.1484887	0.8587895	0.4707163	0.0820748	0.6446435	1.181175
-0.583765	0.3264546	0.5686229	0.9035051	-0.02834301	-0.07991972	0.2332383	-0.9344764	0.249022	0.5536954	-0.4891293	-0.4840275	0.849849	0.1241802	-0.4636715	-0.1729446	0.3872075	-0.7019356	-0.2487973	0.4725599	0.3364516	-0.2715559	0.1996544	0.5143485	1.232507	0.007557235	-1.157208	-0.2179003	0.04422273	0.1694125	-0.1454341	0.3367731	0.05546021	-0.5155731	0.4216634	0.2481943	0.3009657	-0.358396	-0.8941102	-0.4724831
