0.2677266	0.236035	-0.1985976	-0.7252232	0.8065365	2.232542	0.895359	0.3537788	0.1097286	-0.3502274	-0.7746961	-0.8308006	0.1448673	-0.1666863	-0.7266558	1.525201	-0.06553355	0.2021743	2.416366	-0.1100627	1.955213	2.016901	-0.09718701	-0.2759037	-1.435583	0.4367548	0.1875429	-0.6759202	-0.2439259	0.05775649	-0.5009794	0.347498	0.2895784	0.04655988	0.4640715	0.1682674	0.4155004	0.436001	0.2337888	0.524029
-0.7459134	-0.3365444	-0.0001089387	-0.1056504	-0.856899	-2.514025	-1.460168	-0.6771422	0.05652935	-0.2596716	-0.6777705	-1.050748	-0.1550988	-0.3759476	-0.07464215	-2.418826	0.1961075	-0.9167049	1.276638	0.1851915	1.632842	0.3175623	0.1957178	-0.1306548	-0.9198617	0.255464	-1.489485	-0.5794488	-0.3435153	0.2113927	-1.435092	0.5600131	0.5933978	0.5836108	0.02269514	0.6358953	0.3216062	-0.8551843	-0.06495705	0.439123
-0.3484893	-0.02056396	-0.03861657	-0.4105226	0.06189555	0.260099	1.070257	0.005304326	-0.3031689	-0.2740888	-0.2115674	-0.6832818	0.263197	0.3747424	-0.2912452	0.9407576	-0.2211974	-0.5818457	-1.007683	0.1023219	1.370673	-1.543118	-0.4244164	-0.1847321	-0.9544474	-0.03466758	-1.13019	-0.3670032	-0.0987888	0.3331115	-0.5935355	0.9263155	-0.3012055	0.1099808	-0.2786555	-0.3507753	0.3547649	0.05348996	0.5941624	0.1064134
-0.322613	-0.5827512	0.05071658	0.04046222	0.05558335	0.3981163	0.08554489	0.2720011	-0.1366528	-0.2872299	-0.7678409	-0.5646602	-1.795882	-0.9394646	-0.07314153	0.1782478	-0.2000981	-0.7374158	0.8540788	0.1865843	1.025256	-1.110961	-0.3902903	-0.2004824	-1.017558	-0.188861	-0.4159531	-0.3607239	-0.4306956	-0.03128352	-0.7576735	0.08767417	-0.2191092	0.3215796	0.4159061	-0.2551785	-1.278383	0.1083384	-0.006499849	0.6870253
0.5218577	0.8064675	-0.06584167	0.5802962	0.1179676	-0.08975982	0.175262	0.01519796	0.3801144	-0.09244046	-0.4844768	-0.1214669	1.016982	0.5576587	0.100383	-0.4532429	0.3757115	-0.04148727	0.5806308	0.4092675	0.9638895	1.585176	0.1237434	-0.2272886	-0.9139501	0.8087548	0.4672854	-0.3029995	0.3996023	0.5241288	-0.1734182	0.5046258	0.6367976	1.028041	0.02245329	0.35323	0.5756349	0.5423304	0.3935162	1.016013
0.1831033	-0.7343607	0.1979342	0.8812632	-0.591412	-1.690087	-0.4081503	0.2951272	0.2663081	-0.0002627631	-0.2025904	-0.2564316	0.5961951	-0.4008665	0.4027642	-1.470915	0.1922691	0.8568442	0.268838	0.4318159	1.180626	2.140242	0.4290639	0.1516869	-0.232006	0.6418144	-0.009771969	-0.5747037	-0.1714834	0.2042961	-1.398667	-0.002236691	0.9248472	0.3022479	0.9854419	0.7129582	0.4384166	-0.108355	0.325708	1.757003
0.4747517	0.1407351	0.6509955	0.3582911	-0.381762	-0.8938546	-0.01327051	-0.213885	0.56456	0.2419689	-1.043964	-0.01747457	-0.4199	0.4828429	-0.3839821	-0.6711514	-0.9712593	1.916462	-0.5956869	0.7449864	1.391091	-0.3287218	0.659492	0.4529889	0.1598651	0.9266563	-0.879867	-0.08626807	0.3999038	0.6889827	-0.1107543	1.524088	0.9530768	0.3557868	0.9159986	0.8356979	0.1400973	0.08953006	-0.02271393	-0.1668555
-0.2893688	0.7915165	0.4851019	0.681361	0.04924383	0.2714598	-0.3468134	-0.2199469	0.2456831	0.3126895	-0.5685427	-0.05533836	0.5635441	1.03057	-0.775736	0.06877478	0.2020644	0.4321888	-1.349073	0.6903973	1.183762	-0.4025489	0.7074102	0.5760465	0.7914389	-0.5564441	-1.256194	-0.3556609	0.4936649	0.3404778	0.9468195	0.9257674	0.9723788	-0.3740312	0.332046	0.7945567	-0.964557	0.1262657	-0.04508272	0.4135707
0.3475677	-0.779472	0.6037834	1.010114	-0.01076743	-0.5158525	-0.1024451	0.1446698	0.6431414	0.5330927	-1.034747	-0.0003190831	-0.5985698	-1.38756	0.191159	-0.8034773	-0.0431611	0.9118593	-0.2513043	0.5532434	0.9329561	1.017939	0.6663236	0.9130413	1.48053	0.7010029	0.3409632	-0.1739916	0.1572748	0.2311532	-1.248267	0.2280241	0.686898	1.011835	0.1338884	0.8533764	0.4798639	0.08438455	0.6511471	1.159562
-0.6005817	0.3342176	0.5676184	0.8949067	-0.02401127	-0.06476565	0.2342648	-0.9596693	0.2426685	0.5638059	-0.4648061	-0.482302	0.8570435	0.1271847	-0.467804	-0.1590969	0.4001477	-0.7230959	-0.2406405	0.459366	0.2762925	-0.2761586	0.191035	0.5144119	1.244355	-0.008745411	-1.14858	-0.2066586	0.03999617	0.1565635	-0.1223887	0.3100203	0.03027504	-0.54377	0.4110016	0.2312124	0.3066768	-0.3736165	-0.9272711	-0.5094867
