0.2677266	0.236035	-0.1985976	-0.7252232	0.8065365	2.232542	0.895359	0.3537788	0.1097286	-0.3502274	-0.7746961	-0.8308006	0.1448673	-0.1666863	-0.7266558	1.525201	-0.06553355	0.2021743	2.416366	-0.1100627	1.955213	2.016901	-0.09718701	-0.2759037	-1.435583	0.4367548	0.1875429	-0.6759202	-0.2439259	0.05775649	-0.5009794	0.347498	0.2895784	0.04655988	0.4640715	0.1682674	0.4155004	0.436001	0.2337888	0.524029	1.291779	-0.5254514	0.8670022	0.7761164	0.2284608	0.8050141	0.5511428	-0.1609331	-0.8509249	0.3133787	0.3530676	0.2686352	0.2472518	0.258329	-0.4791043	0.1641327	0.1555536	0.168387	-0.2269871	0.3856029	-0.5215987	0.4460035	-0.2021877	-1.039868	-0.4867966	-0.6082527	0.01760219	0.3251023	-0.3317101	-0.3324671	0.325171	-1.36734	-1.3044	-0.08046277	0.9676834	0.1573065	-0.4035184	0.07481395	-0.1357423	-1.354963	0.4609213	0.6374972	-0.001510584	0.8201281	-0.2149769	-0.2946493	-1.092844	-0.01520526	-0.6934771	-0.655023	-3.127775	0.1548087	0.2407392	0.3126079	0.3389902	0.2003649	0.06143157	0.06197862	0.1080554	-0.3615207	-0.06116752	2.07677	0.9843313	0.06681477	0.9693921	-0.3989142	-0.3065467	-0.8609249	-0.08992469	-0.1628776	0.2455756	-0.2083704	-0.2340522	-0.1054114	-0.6164955	-0.8286988	-1.382798	-0.8434621	-0.4630865	-1.15775	0.3031632	-0.7894484	-0.797501	0.7450948	-1.151082	-0.4747561	-0.1908019	-0.2246548	-0.1350773	0.7378722	0.3208222	-0.5918468	-1.337397	-0.1874694	-0.6166229	-0.6142713	-0.01758538	0.1132413	0.1658193	0.4569685	0.2021743	0.03450978	0.3163894	0.03470383	-0.400993	1.821934	0.670866	-0.1696542	1.164963	0.3077182	-0.0910292	0.01856605	-0.5538984	-0.2813145	0.002921886	-0.6053599	-0.7187381	-0.6403218	1.563285	-0.1767925	-4.424405	3.651249	0.007087551	-0.01749423	-0.3240742	-0.5162725	-0.03156843	0.1183721
-0.7459134	-0.3365444	-0.0001089387	-0.1056504	-0.856899	-2.514025	-1.460168	-0.6771422	0.05652935	-0.2596716	-0.6777705	-1.050748	-0.1550988	-0.3759476	-0.07464215	-2.418826	0.1961075	-0.9167049	1.276638	0.1851915	1.632842	0.3175623	0.1957178	-0.1306548	-0.9198617	0.255464	-1.489485	-0.5794488	-0.3435153	0.2113927	-1.435092	0.5600131	0.5933978	0.5836108	0.02269514	0.6358953	0.3216062	-0.8551843	-0.06495705	0.439123	-1.069304	-1.014642	-0.1569593	-0.2311414	-1.105841	0.1344399	-0.005487557	-1.750335	-0.4063216	-1.231805	-0.4510366	-0.6235545	0.8728302	-0.3871147	0.09147543	-0.689663	0.4419028	0.4973651	1.118543	0.02412718	1.488594	-0.124342	0.2052701	-0.5477762	1.248313	1.010767	1.172042	0.8419619	0.4458386	0.4468661	0.879525	-1.196881	-0.004298022	0.1987861	-1.613388	-0.2437746	0.1476275	-0.5985317	-0.2091211	1.854221	-0.9453509	-1.448529	0.1661688	-0.2135506	-0.09375041	-0.08848519	-0.6399657	0.3008682	-0.1463176	-0.6904686	0.8127188	0.01229518	-0.07182321	-0.02411972	0.4099198	-0.6714807	-0.00123167	0.06829014	0.2981893	-0.169476	0.1310571	-0.5464846	-0.7135703	0.5427132	-0.1334109	0.5941837	-0.3053314	-0.04315169	0.3081397	-0.2327542	0.7366544	0.1284103	0.07201806	0.2833036	-0.2389522	-0.1224434	-1.092764	-0.06481789	-0.2947821	-0.6515729	0.3668027	-0.139772	-0.06388106	-0.8512541	0.2365745	-0.7777998	-0.8774553	-0.7972795	-0.7558609	1.018142	1.086355	-0.6412894	-1.747225	-0.2157594	-0.6660441	-1.039249	-0.1265708	-0.189748	-0.1774931	-0.6965424	-0.9167049	-0.7563588	-1.141173	-0.2092707	-0.5101854	2.263705	0.6623128	-0.7709286	-1.762575	-0.07963712	-0.298888	-0.1531531	0.6116595	-0.268417	-0.317319	0.5369317	-0.007325376	-0.645662	1.887506	-0.2292115	-1.35929	-0.1372385	0.4700713	-0.6312971	-0.7827814	0.3592547	0.1973539	-0.3631886
-0.3484893	-0.02056396	-0.03861657	-0.4105226	0.06189555	0.260099	1.070257	0.005304326	-0.3031689	-0.2740888	-0.2115674	-0.6832818	0.263197	0.3747424	-0.2912452	0.9407576	-0.2211974	-0.5818457	-1.007683	0.1023219	1.370673	-1.543118	-0.4244164	-0.1847321	-0.9544474	-0.03466758	-1.13019	-0.3670032	-0.0987888	0.3331115	-0.5935355	0.9263155	-0.3012055	0.1099808	-0.2786555	-0.3507753	0.3547649	0.05348996	0.5941624	0.1064134	0.3786238	-1.278341	0.5197906	0.6316763	-0.2290254	0.7885926	0.1320638	-0.8930411	0.04373414	-0.1776341	-0.1362453	-0.4446293	-0.8461108	1.256073	-0.5365557	1.016883	-0.2927278	-0.4191377	-0.6020868	0.1066719	-0.8693735	-0.1673921	0.1787897	1.17224	-0.7119165	-0.4102774	-1.014385	-0.8533064	-0.140497	-0.1793233	-0.8911896	-1.223416	-0.02180006	0.5935546	1.864685	0.7683419	0.3121142	-0.8630659	-0.5941529	-1.228589	1.186065	1.87097	-0.2693641	-0.3779235	-0.03445937	0.8488475	1.643102	0.05763257	0.4601902	1.120079	0.7676136	-0.5360081	-0.6690076	-0.6111148	-0.06519932	-1.269237	-0.3730894	-0.1021187	0.08271865	-0.3484328	-0.2338741	-0.7922226	-0.5861293	0.05582317	0.0382595	0.04575366	-0.4061987	-0.2577107	-0.0720385	-0.2210068	0.4306405	-0.2485082	-0.3003562	-0.06277047	-0.1018376	-0.2608359	-0.4697883	-0.3633984	0.1568621	-0.701005	0.07248218	0.1914111	0.2292771	-0.6043957	-0.3405831	0.1200779	-0.4400828	0.1417089	-0.7111673	1.511001	1.077683	-0.6793427	-1.578152	-0.2065168	-0.3757558	-0.4032881	0.00599365	-0.00762615	-0.0294287	-0.4960442	-0.5818457	-0.839131	-0.664509	-0.2737618	-0.5872971	2.115894	0.6978765	0.4816653	0.3968943	-0.07760938	0.5930094	0.3627366	-0.1412017	0.7625929	0.6067922	-0.2331366	0.576939	0.06840693	-0.4507573	-2.126521	0.9325329	0.2336904	-0.1386505	-0.05126985	-0.9114705	0.314835	-0.08335175	0.5385611
-0.322613	-0.5827512	0.05071658	0.04046222	0.05558335	0.3981163	0.08554489	0.2720011	-0.1366528	-0.2872299	-0.7678409	-0.5646602	-1.795882	-0.9394646	-0.07314153	0.1782478	-0.2000981	-0.7374158	0.8540788	0.1865843	1.025256	-1.110961	-0.3902903	-0.2004824	-1.017558	-0.188861	-0.4159531	-0.3607239	-0.4306956	-0.03128352	-0.7576735	0.08767417	-0.2191092	0.3215796	0.4159061	-0.2551785	-1.278383	0.1083384	-0.006499849	0.6870253	0.4686363	0.2862421	0.3273566	-0.02710827	-0.0193325	-0.05205529	0.5593912	-0.8929626	-0.3062959	-0.08296143	-0.1399916	-0.2415269	-0.2757365	-0.1836657	-0.3132771	-1.285443	-0.1700922	-0.09928629	-0.1644665	-0.06229863	-0.1606194	-0.0302271	-0.3419516	-0.8437549	-0.08604101	0.1697386	-0.5558126	-0.3151374	-0.7902978	-0.7144597	-0.2779702	-0.6306723	-0.8682836	0.001031053	-0.3905702	-0.313891	-0.4041202	1.168165	0.01279138	-2.098233	-0.3264032	-0.8980656	0.4874586	0.1328598	-0.3127066	-0.8916717	-1.507747	-0.2128533	-0.589125	-0.7187506	-1.183864	-0.2009469	-0.2344931	0.1063954	-0.3855313	0.8178678	-0.7039132	-0.08166864	0.1285823	-0.4531525	-0.2476028	1.845341	0.08216918	-0.4182872	-0.3342443	-0.1328217	-0.3534037	0.1297449	0.09865223	-0.4684723	0.6705405	-0.1096625	-0.07853459	-0.1905956	0.0415195	0.07307326	-0.1152065	0.0005947158	0.4721173	-0.279095	0.4640492	0.1906705	0.09850729	0.4151814	-0.9331998	-0.6289196	-0.1984694	-0.6144326	0.09669394	1.705916	-0.4626304	-0.3237921	-1.227064	-0.03117353	-0.3205766	-0.4268771	0.04006489	0.04781527	0.05033597	-0.3871639	-0.7374158	-1.277931	-1.244121	-0.2562902	-0.5684883	1.70449	0.4840948	-0.1111519	0.5179042	-0.6112664	-1.156871	-1.949186	-0.5518846	-1.299515	-0.9556203	0.3426693	-1.36002	-1.621345	0.3574862	-0.7781135	-0.3379066	1.69083	0.04702366	-0.1154038	0.06300386	0.2568321	-0.4580402	0.0216406
0.5218577	0.8064675	-0.06584167	0.5802962	0.1179676	-0.08975982	0.175262	0.01519796	0.3801144	-0.09244046	-0.4844768	-0.1214669	1.016982	0.5576587	0.100383	-0.4532429	0.3757115	-0.04148727	0.5806308	0.4092675	0.9638895	1.585176	0.1237434	-0.2272886	-0.9139501	0.8087548	0.4672854	-0.3029995	0.3996023	0.5241288	-0.1734182	0.5046258	0.6367976	1.028041	0.02245329	0.35323	0.5756349	0.5423304	0.3935162	1.016013	-0.246314	-0.4716636	1.373603	1.259648	0.4495973	1.266553	0.8510903	-0.03789625	-0.3737216	0.5067169	0.5141991	0.2799747	0.09620093	0.1092955	0.9842397	-0.2595119	-0.1683205	-0.1148174	0.1623899	0.0713269	0.1663573	-0.3585879	0.01851747	0.3402326	-0.06664657	-0.3071797	0.4562943	0.1716805	0.3351418	0.2970371	0.133985	-1.141514	-1.244161	-0.08510674	0.8278922	-0.3104076	0.4184654	-0.1234061	1.054657	0.6682544	-0.6050918	-0.7787368	-0.06432809	-0.1137341	-0.3301447	0.5311172	-0.1343753	-0.0428781	0.2374081	0.2266711	0.9178526	0.270517	0.2741935	0.08743679	0.9002671	-1.181551	0.6677031	0.4151943	0.5641003	-0.1571052	0.4103894	-0.7961539	1.463434	0.6394655	0.3472656	0.445583	-0.3006047	0.3424862	0.4393705	0.2426256	0.8946649	0.1727352	0.2795532	-0.1706659	0.001661789	0.1244875	0.07413283	0.006160598	0.5854306	-0.8991025	0.5275005	-0.0498259	-0.1365531	0.5590919	0.05442096	-0.6214035	-0.1887543	-0.6051907	0.08534875	1.681998	0.8836503	0.1417611	-1.271442	0.3878682	0.1303232	-0.09860123	0.062732	0.09928616	0.1186787	0.02623557	-0.04148727	-0.166187	-0.2066306	-0.1239282	-0.4539872	1.575667	0.3937608	0.0903572	-0.6260152	0.4711787	0.02999206	1.105418	0.1981968	1.05697	0.3907795	0.4825606	0.7634718	-0.6479889	0.02056406	0.8082658	-0.08474431	1.094678	0.1363602	-0.1666298	0.3042966	0.2763762	0.7983518	0.07758316
0.1831033	-0.7343607	0.1979342	0.8812632	-0.591412	-1.690087	-0.4081503	0.2951272	0.2663081	-0.0002627631	-0.2025904	-0.2564316	0.5961951	-0.4008665	0.4027642	-1.470915	0.1922691	0.8568442	0.268838	0.4318159	1.180626	2.140242	0.4290639	0.1516869	-0.232006	0.6418144	-0.009771969	-0.5747037	-0.1714834	0.2042961	-1.398667	-0.002236691	0.9248472	0.3022479	0.9854419	0.7129582	0.4384166	-0.108355	0.325708	1.757003	0.4507149	-0.1433782	0.125805	-0.0753985	-1.632175	0.4590134	0.2729414	-1.663361	-0.5323543	-0.3367548	0.3106622	0.2930151	0.4972416	-0.45195	-0.8715262	0.4948248	0.8013663	0.6652037	0.6843749	-0.09503986	0.9998186	0.5404685	0.5249694	-0.154212	0.6469966	0.1050734	1.389716	0.4268474	0.2144538	0.2150443	0.4267283	0.8998713	-0.4625302	-0.7519604	-0.04893125	0.6870046	-0.5243215	-1.703011	-0.7314674	1.192131	0.1667143	-0.03826592	0.2677855	-0.003985935	0.5078612	-0.7910678	0.3207202	0.5979428	0.0495496	-0.1210403	-0.2208236	0.1946528	0.152662	0.4992336	0.4758043	0.3756012	-0.1954322	0.2866155	0.4115632	-0.1562885	0.2014518	0.8061406	-1.186572	0.04971141	0.07134296	-0.00662097	-0.06732783	0.4668709	0.4014794	0.1505888	0.4884878	0.3014959	0.4165148	-0.08614801	0.2546126	0.6093503	0.4740355	0.3855113	0.2452477	-0.2877789	0.3280881	0.473747	0.05140462	0.7511662	-2.798364	0.3697417	0.1963428	0.8352214	-0.2147102	1.518323	0.6857801	0.0385084	-1.586528	-0.04210575	0.01832102	0.1513321	0.2075009	0.298275	0.4391942	0.7990589	0.8568442	0.7077214	0.6316707	0.2062425	0.02840847	1.181815	0.1463906	-0.4041365	-0.2511588	-0.3376189	0.1659243	0.4914034	0.3075555	-0.2715129	0.03083657	0.277348	-0.8178886	-1.689192	-0.02911509	0.06247255	0.04720915	0.5431433	-0.06962837	0.02833822	-0.9143713	0.574586	0.6398999	-0.05549734
0.4747517	0.1407351	0.6509955	0.3582911	-0.381762	-0.8938546	-0.01327051	-0.213885	0.56456	0.2419689	-1.043964	-0.01747457	-0.4199	0.4828429	-0.3839821	-0.6711514	-0.9712593	1.916462	-0.5956869	0.7449864	1.391091	-0.3287218	0.659492	0.4529889	0.1598651	0.9266563	-0.879867	-0.08626807	0.3999038	0.6889827	-0.1107543	1.524088	0.9530768	0.3557868	0.9159986	0.8356979	0.1400973	0.08953006	-0.02271393	-0.1668555	0.4022257	-1.014743	0.5695938	0.3427252	1.728459	-0.2702454	0.5370567	-0.4223826	0.3091247	-0.07671209	0.5519707	0.4109996	-0.718633	0.5382	0.603454	-0.06676294	-0.5486881	-0.3864841	-0.2373682	-0.2562191	-0.1485707	-0.4338611	-0.08972048	0.9600958	-0.4500389	0.3744704	-1.74516	-0.6504466	-0.0187132	0.01950622	-0.6502513	-1.91458	-0.9510664	0.5676671	0.3168402	-0.07536558	0.2228682	2.408573	-0.02162404	0.4989041	-0.5450199	-0.2427566	-0.5209784	-0.08569279	-0.3855792	-0.8869732	0.6516051	-0.1708822	0.1667441	0.991637	0.03700646	0.4388266	0.3481988	0.4934787	0.3865045	0.4848308	0.1509821	0.6000622	0.7539647	0.3261174	0.7254088	-2.101056	0.5999183	-0.6257163	0.238146	-0.8822928	-0.0415309	-0.6536653	0.7001312	-0.3395066	1.277378	0.4136847	0.4702661	0.1859735	0.6063604	0.8611541	0.8063923	0.8617091	-0.9390409	-0.270556	0.7220603	0.06285323	-0.07966021	0.308193	-1.115671	-0.621417	-0.8265759	-1.255164	-0.4108928	2.47698	0.6821911	0.1805453	-0.9902045	0.4409511	0.2231335	-0.07984196	0.8499962	1.149138	1.402947	1.90157	1.916462	1.825368	1.683512	1.280744	1.185588	0.5723479	-0.2486889	-0.1377247	-0.461884	0.09392869	0.6458657	-0.371415	0.05464499	-0.1755538	-0.2401962	-0.4254806	3.091724	2.175201	-0.5296178	-0.8027482	0.3512368	1.905184	-0.9413422	0.6133938	-1.886984	-0.915981	0.3718234	0.5827935
-0.2893688	0.7915165	0.4851019	0.681361	0.04924383	0.2714598	-0.3468134	-0.2199469	0.2456831	0.3126895	-0.5685427	-0.05533836	0.5635441	1.03057	-0.775736	0.06877478	0.2020644	0.4321888	-1.349073	0.6903973	1.183762	-0.4025489	0.7074102	0.5760465	0.7914389	-0.5564441	-1.256194	-0.3556609	0.4936649	0.3404778	0.9468195	0.9257674	0.9723788	-0.3740312	0.332046	0.7945567	-0.964557	0.1262657	-0.04508272	0.4135707	0.2878409	-0.8577559	0.004820604	0.2942624	-0.2242612	0.381658	-0.3162301	1.030805	0.3733854	0.2098267	-0.3120842	-0.3012288	0.606894	0.2583157	0.8624872	0.7545612	0.08495441	0.09810983	-0.2785196	0.7761781	-0.8463847	0.3651209	0.2105299	0.1745744	-0.28072	-0.9159756	0.9158861	0.611613	0.6664032	0.6673674	0.5012876	-2.070032	-0.3290898	0.41541	-0.5464051	0.4040504	0.5205314	-1.50088	1.374393	-0.02755444	0.07042551	0.1992955	-0.1123971	-0.04158517	0.2795028	0.5170851	1.672865	0.06215802	0.5739507	-0.001203971	1.3805	0.03317031	0.04145897	0.09915366	0.3640222	-0.3502027	0.2645018	0.372226	0.4233689	0.1254318	0.2990217	-0.4003866	-0.2480617	0.3718134	0.2323857	0.4918968	-0.3006659	-0.7804523	0.5391226	-0.04492909	0.598337	0.4517799	0.4806565	0.3012218	0.5449812	1.154044	1.003876	0.9260646	-2.037059	-0.582644	0.355233	0.135805	0.0306813	-0.4266924	-0.3425567	-0.3335626	-0.2418012	0.3955258	-0.5839704	2.278262	0.2928182	0.1596797	-1.102499	0.2593491	0.1810329	0.07968776	0.5535301	0.5603578	0.5214131	0.432956	0.4321888	0.4723746	0.4978617	1.202761	1.119186	0.5087085	-0.2575538	-0.4159824	-0.2481463	0.1442952	0.431757	0.6131978	0.9042255	-0.3626771	-0.7392207	0.3126533	-0.9672135	0.9099541	-1.350588	-0.802207	0.8051062	-0.6806162	0.1158441	-0.2236851	-0.8464542	0.2091722	0.08658412	0.1692185
0.3475677	-0.779472	0.6037834	1.010114	-0.01076743	-0.5158525	-0.1024451	0.1446698	0.6431414	0.5330927	-1.034747	-0.0003190831	-0.5985698	-1.38756	0.191159	-0.8034773	-0.0431611	0.9118593	-0.2513043	0.5532434	0.9329561	1.017939	0.6663236	0.9130413	1.48053	0.7010029	0.3409632	-0.1739916	0.1572748	0.2311532	-1.248267	0.2280241	0.686898	1.011835	0.1338884	0.8533764	0.4798639	0.08438455	0.6511471	1.159562	0.4438467	-1.064808	0.7098767	1.351344	0.1684105	1.464519	-0.3580253	-1.516672	-0.4811924	0.05031308	0.3484902	0.3509811	-0.4583285	-1.125189	-1.031556	-0.8966023	-0.1360351	-0.2665073	-0.692756	0.263954	-1.0644	0.1874667	0.01050786	-0.6168428	0.3413071	0.6425721	-0.3364022	-0.4995784	-0.9025625	-0.9815009	-0.3513042	-0.3751073	-1.271676	0.06525469	-2.941556	-1.035947	-0.6158722	-0.5127186	-0.8444034	-0.5965072	-0.2861389	-0.1830459	-0.2338985	0.008877459	0.05381454	0.4269554	-1.958811	0.229778	-0.6629509	-0.5023802	-1.00043	0.5888166	0.6028163	0.3551798	0.2901272	0.3339432	0.7580982	0.6114239	0.7680217	0.0985977	0.749992	-1.493707	0.3856495	0.1571786	-0.106786	0.2200811	0.1937873	0.2176297	0.4923044	-0.1079667	0.4426273	0.4629544	0.5426572	0.1500293	0.3024075	1.027559	1.040119	0.8414007	-2.850816	-0.6768727	0.9826965	1.049306	0.761665	-0.7192577	-1.654107	-1.277053	-0.2847458	0.04175269	-0.4474002	2.43204	0.09814071	0.1676228	-0.9241857	0.4140296	0.2054667	-0.001175498	0.9121671	1.046429	1.127878	1.050714	0.9118593	0.873783	0.7795509	1.587962	1.575544	0.2270267	-0.4601783	-0.09978799	-0.8144564	-0.2798487	-1.25855	-0.4964767	0.164416	0.1691262	-0.4292125	0.227315	-1.479158	-0.9436664	-0.03913253	0.1744769	0.5746311	-0.3396373	-0.2862721	0.1956061	-1.60648	-0.1644219	0.2955579	0.3590898
-0.6005817	0.3342176	0.5676184	0.8949067	-0.02401127	-0.06476565	0.2342648	-0.9596693	0.2426685	0.5638059	-0.4648061	-0.482302	0.8570435	0.1271847	-0.467804	-0.1590969	0.4001477	-0.7230959	-0.2406405	0.459366	0.2762925	-0.2761586	0.191035	0.5144119	1.244355	-0.008745411	-1.14858	-0.2066586	0.03999617	0.1565635	-0.1223887	0.3100203	0.03027504	-0.54377	0.4110016	0.2312124	0.3066768	-0.3736165	-0.9272711	-0.5094867	-0.7367522	-0.7037353	0.5079124	1.204684	0.6646929	1.094517	-0.5461934	-0.2376737	-0.002269433	-0.4936512	-0.4780227	-0.4175576	0.5642148	0.3275032	-0.1094387	0.2074339	0.3395558	0.3151643	0.7367421	-0.3036688	1.150276	-0.07438546	0.3739387	-0.02253855	0.577444	0.2833305	0.9463963	0.5690417	0.4380114	0.477357	0.5688112	-0.2687246	0.130725	-0.4650172	2.056316	0.1882405	0.3093851	-0.02730996	-0.4339877	-0.01877999	1.326327	0.8225342	1.041453	0.07657669	-0.0287626	0.6682639	-0.4416348	0.3638295	0.2130304	0.1604923	-1.533885	0.1237632	0.1714118	0.0193638	0.1154445	-0.1523826	0.4301157	0.2998648	0.4499085	-0.08523021	0.2323115	0.4951609	0.4438693	-0.6165558	-1.168951	-0.2183244	-0.8753192	-0.1303884	0.2264518	-0.2871792	-0.02080886	0.316177	0.4084962	-0.01975021	0.3183154	0.568414	1.163355	0.1728635	-2.395428	-0.752847	-0.01712949	-0.2991431	-0.4367528	-1.845617	0.7687509	0.02823861	-1.374215	-1.543835	-0.9891352	2.042232	0.09779607	-0.2155167	-1.341236	-0.2031163	-0.09616589	-0.3090121	0.506505	0.3020231	0.1243637	-0.425268	-0.7230959	-0.7625453	-0.8304545	0.6505856	0.7747047	0.3926803	-0.4234387	-0.2708126	-0.3275432	0.5122273	0.1827549	0.6580606	0.6587265	0.8879249	0.6923256	-0.08941973	0.9555918	0.2732831	-0.717863	-0.4551179	0.05523972	1.851386	0.4790302	-0.1856286	-0.5200603	0.4341818	-0.2459116	0.1067378
